,cls,codec,codec_path,is_raw,source,source_len,source_affix,source_entropy,input_len,input_entropy,bps,size,K,O,S,symbol_p_threshold,original_source
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_8symbols_entropy2.2939150_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.2820513,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_8symbols_entropy2.2939150_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_8symbols_entropy2.2939150_symbol_p_threshold-0.zip,False,Source_8symbols_entropy2.2939150,16,Laplacian,3.2820512821291787,131072,3.282222464036841,3.44561767578125,,8.0,2.0,1.0,0.0,Source_16symbols_entropy3.2820513
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_8symbols_entropy2.3942432_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.3846154,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_8symbols_entropy2.3942432_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_8symbols_entropy2.3942432_symbol_p_threshold-0.zip,False,Source_8symbols_entropy2.3942432,16,Laplacian,3.3846153847501133,131072,3.384765149942776,3.54534912109375,,8.0,2.0,1.0,0.0,Source_16symbols_entropy3.3846154
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_8symbols_entropy2.4947928_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.4871795,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_8symbols_entropy2.4947928_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_8symbols_entropy2.4947928_symbol_p_threshold-0.zip,False,Source_8symbols_entropy2.4947928,16,Laplacian,3.4871794870815203,131072,3.487304073056197,3.6480712890625,,8.0,2.0,1.0,0.0,Source_16symbols_entropy3.4871795
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_8symbols_entropy2.1938415_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.1794872,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_8symbols_entropy2.1938415_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_8symbols_entropy2.1938415_symbol_p_threshold-0.zip,False,Source_8symbols_entropy2.1938415,16,Laplacian,3.17948717941892,131072,3.179666560878477,3.3380126953125,,8.0,2.0,1.0,0.0,Source_16symbols_entropy3.1794872
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_8symbols_entropy2.6964467_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.6923077,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_8symbols_entropy2.6964467_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.6923077_source-Source_8symbols_entropy2.6964467_symbol_p_threshold-0.zip,False,Source_8symbols_entropy2.6964467,16,Laplacian,3.692307692011651,131072,3.6923940233210577,3.85174560546875,,8.0,2.0,1.0,0.0,Source_16symbols_entropy3.6923077
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_8symbols_entropy2.7975060_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.7948718,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_8symbols_entropy2.7975060_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_8symbols_entropy2.7975060_symbol_p_threshold-0.zip,False,Source_8symbols_entropy2.7975060,16,Laplacian,3.794871794927339,131072,3.7949700702992435,3.9510498046875,,8.0,2.0,1.0,0.0,Source_16symbols_entropy3.7948718
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.0256410_source-Source_5symbols_entropy0.3245760_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.0256410,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.0256410_source-Source_5symbols_entropy0.3245760_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.0256410_source-Source_5symbols_entropy0.3245760_symbol_p_threshold-1e-06.zip,False,Source_5symbols_entropy0.3245760,16,Laplacian,1.025641025368035,131072,1.0267582510792623,1.4079437255859375,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.0256410
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.2307692_source-Source_6symbols_entropy0.4597368_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.2307692,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.2307692_source-Source_6symbols_entropy0.4597368_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.2307692_source-Source_6symbols_entropy0.4597368_symbol_p_threshold-1e-06.zip,False,Source_6symbols_entropy0.4597368,16,Laplacian,1.2307692310913678,131072,1.231762836414856,1.562042236328125,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.2307692
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_6symbols_entropy0.3899939_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.1282051,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_6symbols_entropy0.3899939_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_6symbols_entropy0.3899939_symbol_p_threshold-1e-06.zip,False,Source_6symbols_entropy0.3899939,16,Laplacian,1.128205128438551,131072,1.1293301228517043,1.529632568359375,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.1282051
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.3333333_source-Source_7symbols_entropy0.5333921_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.3333333,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.3333333_source-Source_7symbols_entropy0.5333921_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.3333333_source-Source_7symbols_entropy0.5333921_symbol_p_threshold-1e-06.zip,False,Source_7symbols_entropy0.5333921,16,Laplacian,1.3333333329535764,131072,1.3345019429779317,1.6255645751953125,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.3333333
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_7symbols_entropy0.1590520_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.7179487,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_7symbols_entropy0.1590520_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_7symbols_entropy0.1590520_symbol_p_threshold-0.zip,False,Source_7symbols_entropy0.1590520,16,Laplacian,0.7179487180940487,131072,0.7189487345361348,1.19091796875,,8.0,2.0,1.0,0.0,Source_16symbols_entropy0.7179487
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.9230769_source-Source_5symbols_entropy0.2639743_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy0.9230769,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.9230769_source-Source_5symbols_entropy0.2639743_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.9230769_source-Source_5symbols_entropy0.2639743_symbol_p_threshold-1e-06.zip,False,Source_5symbols_entropy0.2639743,16,Laplacian,0.923076923253091,131072,0.9241957389506139,1.3293228149414062,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy0.9230769
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.4358974_source-Source_7symbols_entropy0.6105249_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.4358974,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.4358974_source-Source_7symbols_entropy0.6105249_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.4358974_source-Source_7symbols_entropy0.6105249_symbol_p_threshold-1e-06.zip,False,Source_7symbols_entropy0.6105249,16,Laplacian,1.4358974361382617,131072,1.4367072638408922,1.7164459228515625,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.4358974
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.8205128_source-Source_4symbols_entropy0.2086202_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy0.8205128,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.8205128_source-Source_4symbols_entropy0.2086202_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.8205128_source-Source_4symbols_entropy0.2086202_symbol_p_threshold-1e-06.zip,False,Source_4symbols_entropy0.2086202,16,Laplacian,0.82051282059569,131072,0.8216093623257334,1.2568817138671875,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy0.8205128
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.5384615_source-Source_8symbols_entropy0.6907782_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.5384615,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.5384615_source-Source_8symbols_entropy0.6907782_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.5384615_source-Source_8symbols_entropy0.6907782_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy0.6907782,16,Laplacian,1.5384615384501954,131072,1.5391875945760778,1.7860107421875,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.5384615
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.6153846_source-Source_4symbols_entropy0.1156635_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy0.6153846,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.6153846_source-Source_4symbols_entropy0.1156635_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.6153846_source-Source_4symbols_entropy0.1156635_symbol_p_threshold-1e-06.zip,False,Source_4symbols_entropy0.1156635,16,Laplacian,0.6153846156839253,131072,0.6163178027425665,1.150848388671875,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy0.6153846
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.6410256_source-Source_8symbols_entropy0.7737810_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.6410256,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.6410256_source-Source_8symbols_entropy0.7737810_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.6410256_source-Source_8symbols_entropy0.7737810_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy0.7737810,16,Laplacian,1.6410256411971733,131072,1.64155980189034,1.87139892578125,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.6410256
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.5128205_source-Source_3symbols_entropy0.0788737_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy0.5128205,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.5128205_source-Source_3symbols_entropy0.0788737_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.5128205_source-Source_3symbols_entropy0.0788737_symbol_p_threshold-1e-06.zip,False,Source_3symbols_entropy0.0788737,16,Laplacian,0.512820512670515,131072,0.513602422652931,1.104888916015625,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy0.5128205
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.7435897_source-Source_8symbols_entropy0.8592225_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.7435897,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.7435897_source-Source_8symbols_entropy0.8592225_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.7435897_source-Source_8symbols_entropy0.8592225_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy0.8592225,16,Laplacian,1.743589743941179,131072,1.7442443548356619,1.9620361328125,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.7435897
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.8461538_source-Source_8symbols_entropy0.9468146_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.8461538,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.8461538_source-Source_8symbols_entropy0.9468146_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.8461538_source-Source_8symbols_entropy0.9468146_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy0.9468146,16,Laplacian,1.8461538460869575,131072,1.8466400087270578,2.05859375,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.8461538
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_4symbols_entropy0.1590460_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy0.7179487,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_4symbols_entropy0.1590460_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_4symbols_entropy0.1590460_symbol_p_threshold-1e-06.zip,False,Source_4symbols_entropy0.1590460,16,Laplacian,0.7179487180940487,131072,0.7189487345361348,1.1940689086914062,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy0.7179487
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.4102564_source-Source_3symbols_entropy0.0490682_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy0.4102564,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.4102564_source-Source_3symbols_entropy0.0490682_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy0.4102564_source-Source_3symbols_entropy0.0490682_symbol_p_threshold-1e-06.zip,False,Source_3symbols_entropy0.0490682,16,Laplacian,0.41025641002327823,131072,0.41089594068188684,1.1173934936523438,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy0.4102564
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.2564103_source-Source_8symbols_entropy1.3138851_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.2564103,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.2564103_source-Source_8symbols_entropy1.3138851_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.2564103_source-Source_8symbols_entropy1.3138851_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy1.3138851,16,Laplacian,2.2564102564375976,131072,2.2569567296793394,2.43634033203125,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy2.2564103
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.0512821_source-Source_8symbols_entropy1.1274388_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.0512821,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.0512821_source-Source_8symbols_entropy1.1274388_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.0512821_source-Source_8symbols_entropy1.1274388_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy1.1274388,16,Laplacian,2.051282051623674,131072,2.0517013924898526,2.2396240234375,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy2.0512821
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.1538462_source-Source_8symbols_entropy1.2200298_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy2.1538462,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.1538462_source-Source_8symbols_entropy1.2200298_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy2.1538462_source-Source_8symbols_entropy1.2200298_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy1.2200298,16,Laplacian,2.153846153793235,131072,2.1542047912422837,2.341552734375,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy2.1538462
MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.9487179_source-Source_8symbols_entropy1.0362977_symbol_p_threshold-1e-06_ON_Source_Laplacian_16symbols_entropy1.9487179,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.9487179_source-Source_8symbols_entropy1.0362977_symbol_p_threshold-1e-06,MarlinForestMarkov_K-8_O-2_S-1_is_raw-False_original_source-Source_16symbols_entropy1.9487179_source-Source_8symbols_entropy1.0362977_symbol_p_threshold-1e-06.zip,False,Source_8symbols_entropy1.0362977,16,Laplacian,1.9487179488418567,131072,1.9491821964077847,2.14251708984375,,8.0,2.0,1.0,1e-06,Source_16symbols_entropy1.9487179
MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy0.1000000_source-Source_2symbols_entropy0.0000007_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.1000000,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy0.1000000_source-Source_2symbols_entropy0.0000007_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy0.1000000_source-Source_2symbols_entropy0.0000007_symbol_p_threshold-0.zip,False,Source_2symbols_entropy0.0000007,16,Laplacian,0.10000000037323656,131072,0.10050767366552678,2.03143310546875,,8.0,2.0,2.0,0.0,Source_16symbols_entropy0.1000000
MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy0.0947371_source-Source_2symbols_entropy0.0000006_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.0947371,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy0.0947371_source-Source_2symbols_entropy0.0000006_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-2_is_raw-False_original_source-Source_16symbols_entropy0.0947371_source-Source_2symbols_entropy0.0000006_symbol_p_threshold-0.zip,False,Source_2symbols_entropy0.0000006,16,Laplacian,0.0947370529170935,131072,0.09519160424851658,2.03143310546875,,8.0,2.0,2.0,0.0,Source_16symbols_entropy0.0947371
